Romance,Thriller,Fantasy,Science Fiction,Mystery,Non-Fiction,Historical,Horror,Adventure,Biography,User-ID
10,16,33,16,13,0,6,20,3,30,248356
18,26,29,32,31,31,44,22,11,24,248464
35,50,26,33,67,61,9,13,46,34,248468
32,43,54,25,20,38,34,47,31,33,248477
24,12,4,21,42,13,42,0,23,5,248496
14,28,42,28,63,28,42,49,49,42,248540
4,0,13,20,11,2,2,4,15,15,248572
22,18,45,21,10,29,43,10,12,17,248718
34,40,30,36,35,59,38,44,52,22,248850
30,50,63,46,70,66,60,43,30,46,249058
33,51,12,18,51,9,25,33,63,61,249096
24,16,24,24,56,80,16,16,40,80,249111
55,33,45,55,16,48,46,51,45,65,249128
24,24,31,28,31,35,49,28,28,42,249140
45,54,36,49,45,49,27,27,67,58,249407
24,18,36,62,21,34,22,42,33,55,249628
43,34,27,31,22,31,41,50,61,43,249695
13,19,6,12,26,24,16,17,15,18,249791
85,45,20,40,10,40,60,35,50,45,249862
21,27,49,43,33,41,35,31,57,41,249894
0,0,0,0,0,0,0,0,0,0,249898
81,20,39,38,32,47,55,40,42,17,249953
37,50,34,45,40,32,18,40,42,21,249958
37,39,29,34,35,45,43,28,33,26,250300
10,31,0,31,31,21,0,0,14,28,250330
48,51,27,37,41,62,42,32,56,37,250342
40,20,25,5,5,45,40,0,45,20,250359
14,56,0,56,35,0,56,56,63,70,250368
21,13,32,38,16,28,49,25,35,21,250398
40,70,80,30,100,10,10,100,30,50,250405
25,15,31,15,23,10,28,30,30,20,250709
37,44,34,63,63,57,42,16,40,29,250925
4,38,38,40,29,30,34,44,33,24,250936
36,51,65,38,37,48,88,51,47,32,250962
12,0,42,42,48,18,42,36,18,0,250988
60,70,30,10,30,50,50,50,0,100,251003
54,45,32,40,52,28,50,55,46,37,251140
56,40,64,56,72,16,32,48,32,56,251164
28,42,15,15,46,30,30,34,22,39,251339
0,0,0,0,0,0,0,0,0,0,251342
12,10,44,50,52,62,31,59,51,54,251394
14,9,51,55,52,27,27,50,50,32,251422
8,4,34,54,64,12,69,61,50,56,251467
9,27,72,54,9,90,63,0,63,36,251495
40,80,50,40,50,50,80,80,40,30,251606
44,39,45,37,35,35,50,62,51,17,251613
47,32,29,66,33,50,55,22,32,32,251642
6,16,8,2,13,14,18,10,10,18,251721
70,81,85,45,18,55,24,42,95,45,251739
78,66,20,73,25,42,50,50,60,57,251843
18,23,46,52,55,15,61,48,62,44,251844
8,24,8,64,16,72,72,40,0,80,252071
56,64,68,51,35,18,41,40,57,48,252222
29,55,39,20,50,43,39,37,29,42,252292
42,60,38,43,42,58,30,25,47,32,252347
36,15,24,16,16,14,41,41,2,30,252510
29,65,47,31,39,60,36,18,26,4,252642
42,59,3,63,31,31,49,42,28,52,252654
8,64,72,24,80,16,8,56,48,64,252662
46,39,18,43,39,66,31,47,33,26,252695
41,21,3,34,45,40,55,11,26,22,252806
21,31,31,37,30,16,22,25,28,30,252820
0,0,0,0,0,0,0,0,0,0,252827
18,23,38,23,39,27,19,34,29,32,252843
100,60,100,20,70,10,10,40,0,0,252846
7,49,14,7,35,42,56,70,63,21,252848
10,54,47,19,60,41,56,34,45,56,252865
33,40,26,13,26,30,20,23,30,33,252903
100,20,20,50,10,50,40,60,80,80,252953
42,38,64,40,41,35,46,40,14,37,253005
29,14,35,34,43,47,34,24,3,46,253226
55,42,78,39,33,21,80,50,30,83,253556
14,14,11,16,7,21,9,7,0,16,253580
9,9,4,27,36,22,40,0,22,45,253590
39,50,61,43,38,49,54,43,36,68,253629
63,53,46,43,46,33,66,30,40,60,253668
20,66,18,76,56,49,44,24,65,12,253771
18,19,24,18,18,55,37,39,55,48,253821
27,53,57,28,53,54,41,33,52,48,253852
10,3,6,7,22,21,31,18,10,29,253859
33,35,34,56,27,32,20,6,36,25,253871
10,31,52,35,42,31,31,35,52,28,253949
61,21,20,28,65,45,9,27,48,19,254064
31,52,44,31,27,45,62,49,32,56,254201
45,5,50,62,72,35,30,50,75,57,254206
29,28,20,21,31,37,46,28,32,35,254299
4,56,53,12,48,30,49,41,37,17,254377
30,85,60,75,85,45,45,90,60,75,254405
0,0,0,70,10,80,60,100,20,80,254465
2,1,6,1,7,6,2,9,9,3,254498
34,34,30,29,36,32,29,20,24,37,254822
40,24,20,46,38,37,34,27,41,56,254859
65,67,58,40,42,27,20,49,42,24,254899
43,63,46,56,56,46,60,53,53,50,254971
18,21,15,7,19,23,23,24,14,38,255078
12,0,20,12,0,0,0,28,36,28,255092
51,9,43,37,62,69,43,35,39,36,255218
15,20,25,5,22,10,5,10,22,0,255489
27,32,18,35,32,48,14,43,35,14,255546
51,46,36,35,40,46,38,40,34,49,255814
13,15,17,14,12,42,7,21,23,31,255846
0,0,0,0,0,0,0,0,0,0,255943
40,68,44,24,40,36,20,72,36,36,256072
36,47,32,29,42,9,29,53,22,37,256167
63,14,49,14,0,56,56,35,63,0,256247
6,19,17,35,17,18,33,23,54,42,256402
65,65,64,30,28,41,45,28,30,34,256407
23,55,53,64,43,67,33,46,39,40,256843
7,28,56,0,21,63,42,70,63,14,256844
78,78,29,47,29,43,70,36,73,25,257028
36,39,49,27,41,46,42,55,58,58,257198
55,75,35,85,30,90,80,55,85,60,257204
34,24,22,32,24,42,33,21,50,34,257327
55,35,39,21,22,37,52,19,30,38,257700
30,100,20,60,40,60,10,80,80,80,257820
10,35,50,15,45,50,30,35,30,0,258011
63,49,7,7,28,0,35,21,35,42,258084
13,38,29,12,42,44,11,20,33,28,258152
35,49,49,39,25,52,37,35,46,48,258185
78,59,54,39,37,65,56,58,81,46,258270
59,32,37,21,32,33,49,45,32,51,258482
40,35,43,49,60,40,18,29,38,49,258534
30,43,25,37,36,37,32,34,33,50,258884
53,49,17,54,81,64,49,59,56,59,258913
41,48,32,43,23,51,25,27,55,7,258938
0,0,0,0,0,0,0,0,0,0,259004
51,38,57,39,51,55,45,27,61,46,259006
33,10,36,47,41,62,73,37,25,58,259035
61,39,28,49,34,41,54,34,39,48,259057
60,33,26,73,60,36,86,36,53,46,259114
7,0,42,0,70,70,0,35,35,70,259118
46,15,18,44,76,34,14,59,32,9,259155
40,80,40,24,80,32,8,16,16,80,259205
38,56,52,34,49,46,58,35,60,76,259249
64,64,16,32,40,8,48,8,24,64,259259
28,28,43,34,24,26,38,19,19,28,259260
26,52,33,52,64,13,73,30,22,60,259264
15,23,66,30,65,56,45,68,59,24,259320
21,29,32,29,39,35,25,28,14,33,259378
70,7,35,35,14,0,42,7,49,14,259625
16,13,22,39,32,24,29,27,23,39,259626
53,49,32,30,25,56,30,42,35,44,259629
30,39,54,37,47,25,46,41,34,37,259660
28,17,51,18,50,42,48,58,7,50,259829
70,90,100,0,40,80,10,30,70,40,259901
37,21,41,41,25,37,58,30,57,15,259930
27,16,32,12,30,17,12,31,25,32,260067
5,32,16,22,29,32,24,20,21,48,260183
0,32,72,8,32,32,8,32,24,0,260316
49,72,48,61,33,43,45,60,70,28,260388
5,51,40,36,32,69,10,77,18,67,260419
4,48,24,24,56,40,76,44,40,0,260424
29,15,15,15,32,14,26,26,31,27,260473
13,42,37,21,18,29,24,29,34,21,260655
46,41,8,8,22,0,35,53,24,36,260699
17,29,40,54,41,31,12,26,18,39,260897
80,34,32,42,18,61,58,58,32,42,260944
13,11,15,2,10,10,3,7,12,18,261037
28,24,12,36,12,12,16,40,4,32,261091
30,59,49,38,40,71,62,52,35,4,261105
0,3,7,7,5,2,7,6,10,8,261379
0,0,0,0,0,0,0,0,0,0,261412
7,0,63,35,70,35,21,7,63,70,261567
40,26,52,23,45,22,55,16,37,54,261603
0,0,0,0,0,0,0,0,0,0,261641
26,46,47,47,45,49,39,53,43,41,261829
18,37,14,33,49,44,26,25,34,44,261973
30,40,15,45,15,5,10,0,0,30,262040
0,0,0,0,0,0,0,0,0,0,262070
10,0,20,90,100,60,100,80,80,50,262118
42,49,49,56,56,42,56,35,56,70,262186
65,33,62,41,49,54,24,43,37,72,262208
25,5,20,50,25,40,25,45,20,0,262311
7,14,21,14,14,56,21,49,0,35,262391
0,24,48,56,8,16,0,48,24,80,262541
0,0,0,0,0,0,0,0,0,0,262683
34,12,53,22,36,32,22,29,19,32,262902
41,71,61,34,41,58,23,47,42,49,262940
37,37,33,38,39,27,41,49,33,37,262974
26,25,38,35,40,24,28,35,36,32,262998
24,36,53,32,41,56,55,30,42,61,263107
43,61,48,54,22,63,26,40,18,55,263163
41,31,39,54,35,12,36,33,34,10,263325
24,29,21,41,35,30,34,32,15,19,263344
0,0,0,0,0,0,0,0,0,0,263407
39,39,47,37,14,19,18,45,31,28,263460
35,48,36,47,42,55,58,49,33,29,263637
36,13,27,19,34,31,34,13,32,21,263645
80,13,33,66,23,30,50,20,23,83,263733
19,24,21,24,18,15,38,11,16,23,263877
55,45,70,51,33,37,68,43,46,36,264031
5,42,15,12,15,39,28,29,40,31,264082
1,25,11,22,37,5,0,17,26,4,264085
24,50,51,50,38,47,30,27,45,49,264152
28,34,40,22,5,22,13,39,46,23,264311
48,40,16,72,40,56,8,16,56,24,264317
0,9,9,24,24,15,21,27,9,27,264321
36,31,30,24,19,38,36,45,28,30,264355
26,56,50,23,46,53,43,16,43,53,264525
26,31,50,48,45,58,37,46,23,37,264543
21,30,33,41,24,19,35,34,26,16,264634
15,30,15,35,10,5,45,25,30,30,264637
55,55,55,44,46,57,56,41,33,15,264828
28,23,47,26,55,50,58,57,50,35,264862
70,28,21,14,49,63,14,35,42,42,264947
0,0,0,0,0,0,0,0,0,0,264951
55,25,48,18,40,47,29,61,22,32,264996
30,53,44,46,24,37,25,27,15,60,265115
14,35,7,63,0,49,14,49,14,7,265219
12,0,12,12,18,18,12,54,42,42,265313
18,38,43,16,15,39,13,37,23,31,265403
29,21,32,28,51,34,49,33,51,40,265487
19,26,35,33,48,28,8,40,12,26,265553
10,16,10,11,10,6,15,11,11,16,265591
0,0,0,0,0,0,0,0,0,0,265595
0,48,80,80,56,40,24,40,16,56,265656
90,27,27,36,45,36,54,9,54,81,265751
44,27,40,46,35,46,60,47,54,52,265889
38,31,38,40,34,28,30,29,25,26,266056
49,78,37,34,21,24,40,28,55,38,266229
47,22,12,50,39,46,48,48,55,49,266268
31,42,44,61,21,33,45,55,50,77,266283
45,18,90,0,27,36,90,27,45,18,266355
40,41,16,25,37,49,33,34,24,36,266466
37,33,14,20,49,36,56,46,37,17,266522
33,46,56,36,42,40,27,18,42,47,266753
24,9,32,51,36,46,36,42,22,35,266840
36,17,25,28,28,7,22,24,27,32,266842
41,33,22,36,27,48,13,37,26,31,266865
66,69,29,27,62,60,39,57,16,31,267033
52,18,28,42,25,35,38,41,56,52,267061
11,16,32,22,30,16,25,31,32,28,267249
54,42,22,66,33,38,55,42,34,87,267282
15,28,26,20,17,36,28,20,11,25,267418
42,17,48,34,42,33,56,35,26,43,267444
36,63,72,9,18,45,72,81,81,63,267510
37,41,40,50,51,27,59,39,27,31,267635
24,24,6,6,6,9,21,15,21,0,267802
39,74,55,54,26,70,43,32,48,26,267830
61,65,39,49,30,78,30,63,78,32,268030
21,27,38,24,67,56,54,30,71,50,268032
35,16,62,46,32,22,22,31,44,38,268110
4,2,14,6,18,14,14,14,14,14,268171
49,0,35,70,7,49,35,70,70,14,268262
45,35,40,5,15,50,25,5,50,30,268300
28,57,37,49,7,18,17,40,13,26,268622
8,38,14,21,36,21,15,35,27,23,268711
60,45,32,27,24,80,51,29,45,39,268751
32,60,31,42,51,22,38,35,10,33,268833
34,38,29,31,53,22,26,48,52,24,268932
44,36,26,37,42,35,49,34,47,30,269157
44,31,43,40,56,23,23,48,29,32,269244
44,59,25,74,40,41,58,45,38,52,269321
0,0,0,0,0,0,0,0,0,0,269391
36,51,26,9,30,52,54,71,49,38,269439
42,66,49,41,51,20,43,43,52,40,269557
46,48,38,40,51,43,51,23,49,21,269566
15,0,10,15,5,5,5,50,0,45,269719
12,0,15,27,27,27,27,6,27,6,269728
28,23,14,52,22,3,14,32,54,36,269835
31,38,70,52,38,28,42,35,10,3,269841
53,32,45,32,46,32,48,21,29,31,269890
90,54,36,63,58,40,13,45,81,81,269916
30,36,43,28,12,32,63,52,27,44,270326
17,28,23,29,20,36,17,38,27,36,270352
36,40,32,36,0,8,32,12,36,4,270554
37,33,34,27,56,23,24,50,46,6,270605
0,5,31,33,16,18,15,37,36,43,270629
0,20,60,90,20,40,50,80,100,20,270713
72,72,8,40,40,16,80,8,0,40,270737
25,10,20,61,28,43,45,32,41,19,270820
37,46,32,35,49,45,68,56,27,59,270838
30,45,45,50,5,40,0,50,45,25,271000
85,32,44,33,80,67,52,80,48,61,271176
30,48,51,37,61,57,46,27,33,36,271195
55,47,31,32,47,43,34,64,18,26,271284
56,48,56,24,56,72,24,0,24,32,271306
22,36,20,13,29,35,22,24,36,19,271354
26,10,8,35,27,39,48,55,26,54,271375
70,12,41,30,46,54,31,41,56,29,271448
45,32,46,31,52,45,28,33,42,63,271460
54,0,81,72,27,63,0,36,18,27,271531
61,30,41,21,42,46,51,12,7,10,271558
40,42,47,26,31,44,23,33,30,46,271622
28,40,45,36,44,56,40,29,41,38,271705
43,41,29,53,31,40,36,35,52,35,272225
32,33,34,26,38,16,29,30,42,39,272233
35,39,48,8,21,22,48,75,50,36,272273
8,41,26,25,21,26,5,44,38,33,272423
34,53,50,50,56,5,32,37,58,53,272482
40,36,33,26,47,28,43,49,35,38,272573
39,32,38,53,29,29,32,6,26,28,272715
30,70,32,38,44,58,37,26,51,59,272897
90,50,90,0,50,70,90,70,0,60,273086
22,2,22,17,40,30,15,45,42,15,273113
32,40,84,47,22,59,42,45,44,60,273190
12,31,41,60,40,53,42,13,9,58,273197
81,30,25,53,21,28,16,40,40,22,273344
43,26,31,50,43,45,34,43,30,48,273718
50,19,38,57,35,14,52,30,37,46,273906
35,17,25,19,54,43,33,30,51,20,273976
80,0,8,56,0,48,32,16,80,48,273979
0,0,0,0,0,0,0,0,0,0,274004
24,64,80,24,8,72,16,8,0,80,274005
33,26,50,40,43,43,23,26,3,46,274061
40,42,25,60,26,20,64,47,43,27,274111
0,0,0,0,0,0,0,0,0,0,274117
52,41,27,69,37,45,17,30,30,4,274199
56,16,48,0,8,64,72,56,48,80,274220
50,15,55,25,75,55,35,35,90,50,274301
47,53,34,33,18,36,60,44,37,25,274308
47,46,51,23,21,49,10,56,44,29,274325
26,0,0,26,23,26,20,30,16,26,274383
53,16,50,45,29,50,53,37,45,61,274393
27,50,34,10,54,21,43,35,48,47,274423
45,13,63,22,31,45,67,58,22,67,274466
51,37,28,53,30,51,21,42,34,27,274549
14,56,70,42,7,14,49,0,28,63,274634
45,48,25,31,60,33,43,41,26,40,274656
6,5,10,9,6,5,0,10,3,2,274803
32,60,28,8,44,64,40,56,36,24,274808
35,42,30,25,25,29,30,32,20,20,275020
30,55,55,12,37,42,40,51,52,38,275154
30,40,29,19,49,69,15,6,60,53,275220
26,36,66,56,23,36,40,53,73,36,275276
74,80,34,29,66,70,49,38,15,7,275383
37,35,12,42,47,10,22,15,22,45,275414
70,60,20,70,10,90,80,30,0,70,275922
15,65,27,67,43,48,53,76,54,48,275970
6,8,10,2,7,7,0,4,9,4,276018
22,25,15,15,25,12,7,25,20,12,276050
52,12,37,45,53,37,41,49,28,40,276165
33,25,30,41,25,21,14,44,18,45,276231
52,27,36,27,50,42,28,8,44,46,276307
48,56,56,28,48,48,60,52,36,36,276463
10,30,0,0,40,35,10,25,50,10,276521
0,0,0,0,0,0,0,0,0,0,276538
37,44,9,29,43,20,6,21,35,47,276579
52,45,35,24,28,28,42,38,49,21,276641
44,38,24,32,23,22,48,28,15,42,276670
27,47,49,46,42,50,20,37,38,34,276680
80,72,0,64,80,48,32,40,16,64,276688
30,50,45,50,10,40,45,20,10,10,276847
55,0,31,22,71,41,56,46,20,43,277157
56,29,48,37,39,37,34,26,51,25,277203
40,32,42,17,31,39,31,55,40,39,277427
50,14,24,59,34,46,35,20,31,26,277478
6,22,38,46,35,10,35,48,31,21,277639
27,36,26,46,39,22,41,70,46,38,277929
38,51,60,26,43,40,35,41,25,41,277965
0,35,56,70,14,35,21,42,42,56,278026
39,38,35,33,31,51,41,27,19,51,278137
14,30,2,6,10,24,18,32,20,24,278188
6,6,18,9,19,1,18,15,21,21,278202
30,100,100,20,40,70,0,10,60,0,278221
33,35,21,5,40,35,29,14,28,25,278356
35,33,10,23,10,28,29,27,48,11,278418
60,49,33,53,38,50,15,32,27,58,278582
35,17,36,46,14,37,32,45,28,42,278633
63,14,56,14,56,42,63,0,63,28,278843
